product_pk,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
32142,a5b3765e039c488320f7a082460b1894,eletroportateis,44,615,1,100,16,10,16
17152,a5bbc554f75cf4afa2cd56791015ec27,instrumentos_musicais,60,1216,6,800,30,20,25
199,a5bc1334f1762ce0a844f3f694dc08e1,cama_mesa_banho,48,645,1,1200,16,10,16
28945,a5c3ddb1a400f50d1cf7138727aec136,brinquedos,49,485,1,7811,45,28,46
14358,a5f6ba3fe91a2e73f10b612131cb2404,eletronicos,45,1057,3,138,19,17,16
8727,a60613d36f37a7b27d3344f40f6a7945,beleza_saude,44,696,2,350,19,11,23
29349,a62e25e09e05e6faf31d90c6ec1aa3d1,relogios_presentes,58,3006,2,1000,53,8,18
31052,a630323d497e2acc89574e8b792c6936,informatica_acessorios,56,1803,1,420,22,16,16
16705,a64f5291d8f2aa4d9d5f034a5c469dec,livros_interesse_geral,18,1081,1,250,26,3,36
24604,a659cb33082b851fb87a33af8f0fff29,automotivo,60,380,1,150,16,6,11
29288,a6690024de846637eee71e11fdbd95fa,esporte_lazer,42,252,1,300,25,16,16
12351,a671b5c0b737258c5a3262826e3dd9c5,pet_shop,63,1451,3,925,40,20,40
10442,a67862541af347668d69290d8951beeb,utilidades_domesticas,57,250,1,250,30,30,30
24939,a68149d568e07ca72477faf0b10906e1,bebes,35,1081,2,2804,31,38,22
2488,a695ab8413ea83619cde9b18292d6aa1,moveis_decoracao,38,503,4,1700,23,7,23
25199,a6ad77b15e566298a4e8ee2011ab1255,moveis_decoracao,45,660,1,3450,23,35,35
28214,a6be3b3eaae040735e86e4376ea77515,bebes,59,348,2,13400,55,30,55
1425,a6d351912e312fb24186739576d04fe2,automotivo,58,703,6,5650,47,19,23
25092,a701c0cf4ef20a945be9246c4c728c42,brinquedos,58,1209,2,225,18,18,18
27698,a703f5ade6e4fae527357132230ea778,beleza_saude,57,1271,5,225,45,10,14
21838,a70d74f54feefedd8108c45553766340,fashion_underwear_e_moda_praia,52,579,1,150,42,4,14
12835,a71d0bc0c279b81bda788ecaca585ca5,cama_mesa_banho,52,365,1,9300,45,15,35
18565,a741ba9d329996cf515841327718913d,bebes,39,914,5,188,20,6,13
10369,a76bb75d78ce6aa4a5202051b4f88a83,esporte_lazer,52,460,2,300,19,12,16
10726,a77453f011b20e66aec0d64f59106fbf,informatica_acessorios,21,663,2,100,16,16,11
2227,a78e2e8f49106bb2123fe7541fa86640,telefonia,58,477,5,250,17,4,12
4460,a7961e6620228e0f227361f0668e37ba,cama_mesa_banho,23,415,1,200,20,12,20
27142,a7c73814e6894bc049f7aac7d37f7175,telefonia,54,883,4,300,16,4,20
4331,a7c82583dc20dc8caa7b88a98b8f3cd5,automotivo,58,226,1,350,27,8,14
12699,a7d06b7704b157e36c45b898fa555dd5,utilidades_domesticas,33,715,3,450,21,12,12
27245,a7d756e8f7c4b7e5b679e248a57d91ec,fashion_bolsas_e_acessorios,59,340,4,150,16,6,20
9484,a8075470f960215ffb67624782f80fec,ferramentas_jardim,60,361,4,2900,67,3,31
1054,a8115d34a4b7b74388da609692162c37,informatica_acessorios,34,1080,2,250,41,2,29
28802,a83a581a8343b458c6c90cffc7ad1b60,esporte_lazer,59,552,6,1500,50,15,30
9370,a842674062d24231d49b8a938c6bb439,utilidades_domesticas,27,542,1,700,35,2,35
2509,a848f5d152bc4b1ed01d9d231f15cdca,relogios_presentes,58,784,4,300,16,2,11
20879,a869ec6209c361ca46dad85a5530e119,esporte_lazer,49,1313,1,2438,28,31,24
5372,a87972100f1fa4091a86d6801620656d,brinquedos,16,373,1,300,21,11,21
23228,a87ee1e0d2b6d025ecfb1b8322659853,relogios_presentes,55,335,1,750,15,4,19
2096,a88124e0b1d42ca7b0813a78ff630437,construcao_ferramentas_construcao,55,338,1,2600,23,8,23
2369,a8828da272eadaa78eed16beefd526fa,moveis_decoracao,56,1749,4,1300,65,3,45
28707,a8856d651600289b162f857e26838480,esporte_lazer,50,255,1,600,20,10,15
15613,a8b3b0af05abaf1bc4d318debe51f3e1,beleza_saude,60,516,1,1125,29,25,16
21204,a8b89693eabf7221621a71285e07f486,cama_mesa_banho,57,164,2,6750,47,21,41
1147,a8d952e8e5436a6fe36d24c402d100de,telefonia,60,540,6,300,17,4,11
29075,a8df513e8be2c303a357f71e5f62d1e0,papelaria,56,184,1,7050,60,20,29
24830,a8e35f118bd7f9b1d38fc786b555d210,fashion_roupa_masculina,55,1241,2,500,16,2,20
4742,a8e69cb7ca2c04d5ba7f73b2385f2a76,esporte_lazer,53,2422,2,107,18,9,14
1547,a8e9f87b1e5eb60206b63ff80c5ecadc,eletrodomesticos,49,790,2,700,20,6,11
12068,a9008450835cd38eabdf07eb6dd04bdd,perfumaria,37,813,2,526,22,15,17
27649,a910254bb741f98d6d98a8286d66d14f,informatica_acessorios,50,1339,1,300,17,15,15
22038,a91c1a94d83d36316c44e00e738607b1,automotivo,57,2063,1,1500,30,25,30
20572,a92930c327948861c015c919a0bcb4a8,relogios_presentes,59,319,4,250,16,2,20
12895,a92e80a616f43e92e581a60fa5b30dfb,esporte_lazer,59,1617,1,500,16,16,16
32210,a9516a079e37a9c9c36b9b78b10169e8,moveis_escritorio,41,1141,1,8683,54,64,31
30763,a961143b53bf771400f1bc6bdf396e8d,alimentos,37,27,1,300,21,11,13
13262,a963b6b0ba2dd73f51cb8f84855094fc,moveis_decoracao,56,314,1,500,40,15,40
10787,a98657f6c266c87a5477b593aa1b7a80,esporte_lazer,52,1296,1,1350,26,18,18
11115,a996a4fecaea5e7e2638d2c5078ebf4b,moveis_decoracao,64,69,11,1050,42,11,35
24832,a9ae3095ce9466944a7427933de5f784,papelaria,46,664,3,800,48,7,38
19337,a9b36aaa68ebd315701524c822800f29,moveis_decoracao,54,532,1,550,70,7,11
13396,a9ccb9dca11ae8ca804b47417d0411f2,utilidades_domesticas,46,1021,1,8600,45,35,35
18117,a9e1892ce37ec3b694e45a58e3377556,moveis_decoracao,57,954,7,1850,90,12,12
25219,a9f480bfc49f0b85e8394e1cdf685b4e,brinquedos,33,69,4,5700,39,30,29
26915,a9fa0428bc677ac4d0a948fe2982ad1d,esporte_lazer,49,409,1,200,24,5,21
9522,a9fa5ce6ccf634df53e924a8ca7099ab,moveis_decoracao,37,192,2,600,16,40,30
2012,aa0756c28665669298ad1d32c064619e,casa_construcao,51,853,6,1050,16,20,16
31133,aa20709d44e96059764f1b0386d3bcfa,relogios_presentes,48,692,2,550,16,11,11
5464,aa280035c50ba62c746480a59045eec4,brinquedos,56,678,3,200,16,8,11
31762,aa2c2dd775bbdbfd93d8b8c36c6f55a4,cool_stuff,48,268,2,8656,57,64,40
20340,aa36c2127048efdcd47f4ad5b6b68810,cama_mesa_banho,57,189,1,1600,46,3,34
9270,aa385fbb4c463036286d169216104912,brinquedos,55,281,1,250,19,10,22
32587,aa3cf7c656b2a190d0baa54c3be0aed8,utilidades_domesticas,60,1132,4,800,20,12,20
12229,aa4383b373c6aca5d8797843e5594415,automotivo,46,232,1,420,24,19,21
24284,aa4c5e610242fdfd79969a9577dfe112,utilidades_domesticas,60,614,1,5300,30,35,30
23588,aa53b7499856e6df13008f34100cc336,moveis_decoracao,53,629,1,1800,30,35,30
20816,aa5889064ca9c81e3a9dc65dd018187c,esporte_lazer,33,2440,2,1200,30,20,20
26098,aa6746e94490239d3d9ee6ab89779aba,eletroportateis,37,90,1,500,16,35,25
5520,aa8627a375771ab01288705307ec4ae5,utilidades_domesticas,53,493,1,5750,40,25,30
3632,aa8bc5595ba5d066c744e14995402cdd,perfumaria,56,680,1,333,20,13,14
19361,aa8d88eb4b9cb38894e33fa624c4287f,relogios_presentes,54,335,4,250,16,2,11
22092,aa995bbfcf2da055bed670f7282f90d8,cool_stuff,46,880,1,1000,42,25,15
3740,aaa86a9a394d5df9490a43aa78b4a59d,automotivo,54,445,5,50,24,2,17
18716,aad0c94aa869497ef036b7549451134b,brinquedos,33,278,5,300,16,11,14
6336,aadff88486740e0b0ebe2be6c09476ae,beleza_saude,56,390,1,250,16,5,15
10974,aae9610f8843fbe3931dadce56c0ac94,informatica_acessorios,44,260,8,3765,44,22,52
17378,aafdb12b1b20091509f5c337498dbf1d,moveis_decoracao,30,842,1,750,20,30,20
30906,ab1106e227a745836a0dc83b374e2575,alimentos,52,869,1,325,16,9,13
5370,ab1f9387c0627dd24000bfbc54fdeee0,eletronicos,45,456,1,175,22,11,16
9034,ab328a14d2698a726fe1ed2695f5f43c,beleza_saude,54,268,1,983,23,16,15
7678,ab330e1b64fde92d3b4d4d6980a38576,papelaria,18,346,2,150,16,5,15
29524,ab6daa82c0ec6a0a6898c06151cc3c64,papelaria,24,849,4,3950,53,4,43
2673,ab8ba49579d5b0173f85517ce22968c6,perfumaria,38,476,2,414,23,15,18
8831,ab9cf155f8280c3739b09fe341a185e8,telefonia,59,409,1,225,18,4,12
6350,aba86c093ccdbac75b09111d57e50004,moveis_escritorio,41,154,1,2600,40,45,39
18841,abad2a82d0a25653323cec918ba3e54c,beleza_saude,54,1207,4,2050,18,8,20
4164,abaf51d7a67cc363c8da7ae77d15ecdb,esporte_lazer,38,141,1,300,20,20,11
26129,abc3432ff825d8e524db1d4eac6d2099,telefonia,54,713,4,150,17,10,13
29930,abe135ae574a8969994de86975004972,,,,,900,26,18,18
32395,abe6b1e401ce596ad0c493aeedb488a4,cool_stuff,59,260,2,300,17,7,13
16899,abe839f92bf39ec954b4b37b4b6c6860,ferramentas_jardim,42,484,3,801,45,4,15
13326,abf7c583f35ff13ce82c05debdef8ef0,cama_mesa_banho,33,548,2,650,35,5,25
3569,ac1789e492dcd698c5c10b97a671243a,moveis_decoracao,41,432,2,300,35,35,15
7425,ac1fcaf7402bfbf019afdcce1a784ad4,cama_mesa_banho,30,352,2,450,45,11,11
3387,ac20a9614b6db9e7289b85c4f4b6216a,eletrodomesticos,59,190,1,1250,65,8,38
27034,ac374e17faa1d8981d2c2329449d1519,cama_mesa_banho,39,444,1,550,30,3,19
11715,ac44def10e24998cdee20a208d691127,cama_mesa_banho,55,1208,1,1175,45,7,35
10850,ac480ada5f06d9024eae2c6dd9de4c74,perfumaria,26,138,1,200,20,7,20
6856,ac5e164e2eda939ffa46593f90077f9a,fashion_calcados,35,222,5,400,29,12,23
27870,ac7e981115ad47f0e051f1b8b97e73b1,utilidades_domesticas,42,241,2,500,30,30,30
9673,ac85747ff00cf2a5cb1ef0901c7b21af,eletronicos,30,449,1,150,25,7,16
27316,ac8e7cf3a658f63dc68dd7f3b8b5f97b,esporte_lazer,54,3481,1,3100,30,24,24
13431,aca2eb7d00ea1a7b8ebd4e68314663af,moveis_decoracao,44,903,6,2600,50,10,30
30236,acc8648b140586ffaa6cce2905ff6872,utilidades_domesticas,45,381,1,400,26,12,20
19295,acde6bd0b5f91190e2a123df389b0b47,automotivo,52,545,4,358,16,6,17
14976,acdffc304400a49352181f5ee9a47c52,telefonia,38,1497,2,1000,20,30,20
3203,ace1e48f1eaabcd539235e93e361133b,moveis_decoracao,29,356,3,400,25,5,17
891,ace5d86cf1ac63cdb76f49e5cd23d2f8,moveis_decoracao,60,473,1,600,30,4,20
12404,ad0bce7600c071e450d162970917de7d,cama_mesa_banho,53,444,2,750,50,16,16
450,ad0e74d7a7848008daa87492dff8db9f,automotivo,57,1631,3,500,16,21,18
17873,ad1128daf194f4b6ac4256e16233497c,telefonia,32,580,2,100,16,3,11
26048,ad2037645597db38527fe3afbe226af2,bebidas,48,886,2,850,22,17,17
2474,ad2fd650ad6317838e719a158f84a709,utilidades_domesticas,57,954,1,800,28,22,28
15065,ad40d166fe5dd229396bf570cd30fdbe,moveis_decoracao,46,2215,2,600,65,13,11
31452,ad53b56bfd80cb8adc160a3deaa239b9,telefonia,53,2178,2,500,23,7,15
19425,ad673c1cd02b966e931f9db4fdc34791,informatica_acessorios,39,1321,3,350,22,11,17
8922,ad7c531c2001111873dcfed9d8317439,cool_stuff,33,895,1,1000,42,25,15
28038,ad88641611c35ebd59ecda07a9f17099,,,,,450,16,7,11
23826,adbcdfcfd5b8479f90579e4dd02df2aa,agro_industria_e_comercio,49,1145,1,2700,20,13,25
30742,addc4d1f7d82e1b6c5ba37d6559ac127,automotivo,59,732,3,300,16,21,13
14379,adf24c4c9e90e7054d07309a04c419d0,moveis_decoracao,56,1110,1,1500,105,4,15
17107,adf8f4e4c2e176a9e7437e484066f769,,,,,200,16,2,11
18068,ae083e4a334a4210ae0ef7323f1584c5,beleza_saude,53,2789,1,250,19,7,12
31738,ae52eeb8383b94455f0a08b1f88ad002,informatica_acessorios,60,882,1,167,21,13,12
18557,ae5f5d4cad780bc59652d9ca6ba3b1a7,brinquedos,38,154,3,250,20,11,20
9836,ae6f0a235fafaf39219b83770a3391bf,beleza_saude,30,408,1,150,17,17,17
27427,ae7d8348fbef50928a680454fffbca00,esporte_lazer,30,682,2,304,27,17,27
24778,ae89da88eb55261881375b12d5cdcda4,automotivo,55,2026,1,3375,103,23,27
29218,aea6413d9a7fadfe4a7479cafef92650,brinquedos,12,167,1,200,30,7,20
27020,aea8161ed6bc3b11628cd393fd03486a,fashion_bolsas_e_acessorios,52,85,1,200,16,2,11
6997,aeae6a46f42d7755930f30825f5a4c5b,consoles_games,57,814,3,300,16,16,14
17336,aeb37360d7dbf2f5136bb2ae449ac16b,brinquedos,59,214,2,7850,23,39,30
29206,aece157b74fa793277ecc4e94bedf9a0,papelaria,59,226,5,8150,35,60,40
5676,aed75ad669fbebd5a385ac7cc2ae7573,beleza_saude,42,427,1,30000,50,75,56
5130,aed7d0a9347ab6a62a7e25304e6f02ab,utilidades_domesticas,44,2017,3,550,36,10,16
27762,aede48631330269f65a8d680de491657,malas_acessorios,45,573,1,1400,48,10,33
22466,aef3e3251c02ee19b8f193f158a49a53,alimentos_bebidas,60,672,7,800,17,17,17
9574,aefe4356e7a54d42df4a67468015e43e,moveis_decoracao,37,339,3,800,62,3,52
23423,af041e55b9882e8263bde0a886b360be,ferramentas_jardim,59,562,4,950,22,21,16
15762,af0a917aec9cea3b353ece61a8825326,cama_mesa_banho,58,188,1,1200,44,2,35
21109,af0a99476d96dcc1a1baa7c0d9ff6b9d,beleza_saude,52,913,3,593,30,13,16
18906,af14fe70f0c9ddfe9914b0ced0998d40,cama_mesa_banho,59,405,1,1650,36,14,42
31600,af2d506fb01b724e03591349ad36b67e,bebes,55,1681,2,600,20,13,13
5798,af2f3030914ae3eaf70ebc74ecdb8c1c,esporte_lazer,34,1260,5,825,40,15,15
16068,af3397b442ec6b95e314ee7a286905fb,informatica_acessorios,49,235,2,200,60,16,11
24600,af35be35db4ad0dc288b571453337376,moveis_decoracao,24,457,4,100,80,10,60
15484,af37cff523f7bacc47bc01c5674bf4b4,beleza_saude,25,1958,1,150,20,20,20
24754,af51d485dc5255ba2e18b21b550156e6,malas_acessorios,57,674,1,22350,32,74,53
9014,af53bbaeee1f3190c2ff939fc236b6f5,beleza_saude,47,770,1,350,19,12,13
1564,af56e0203193f066ed64cbbbbf95ae6a,esporte_lazer,50,1290,3,750,25,7,25
24088,af667947a84d9ff9d326b60ab75d1ae2,telefonia,54,363,1,150,19,13,16
705,af76a54b712e9cab85d2824e96c56ff8,automotivo,60,505,3,200,24,2,17
28812,af827351cc8287dd464466e8793046b0,beleza_saude,50,2278,1,1230,18,18,16
2847,af8533a77adce26dca87480c4c5c9af4,cool_stuff,60,1168,3,550,17,7,23
19627,af91083bde899b201798b52ae89babea,beleza_saude,44,937,1,350,19,12,13
385,afce90df29b9a0c1bfe5e1033f1197b1,telefonia,42,356,4,75,19,3,11
8072,afdb083178822a8d5ead45e3e69c9ebf,cama_mesa_banho,22,336,2,650,35,12,35
5248,afdcd7fb20b2bb98322d2b1400c074cf,eletronicos,47,427,3,138,21,4,11
24356,afdcebff326be8196c01b6ac2758fce1,automotivo,59,352,1,300,16,3,11
8566,afeeea6271148ee1bb15173b8187c431,telefonia,52,1885,1,450,17,3,11
19489,b000447e24e31a4d7e628ca4d0622131,telefonia,33,119,1,250,19,4,11
6835,b008888e5e01a5c9da36306228e900d1,pcs,60,1091,1,12100,50,50,25
14200,b00a32a0b42fd65efb58a5822009f629,bebes,58,398,3,238,20,10,15
13864,b00cdd91a0fed77d5dd5437da9763ed5,papelaria,32,896,5,2850,18,50,40
6090,b00e24be53a1785f1f613e747809a5ff,esporte_lazer,48,567,1,1400,26,18,18
12713,b01d34f6d2545269d348181768eca049,relogios_presentes,59,112,2,150,16,2,11
14585,b044bbed524dc39f8465f2d1b5b620f8,esporte_lazer,58,3835,7,375,30,23,23
5446,b046862b2553fe4962392cdc93a2ae93,malas_acessorios,47,1479,1,850,25,50,30
30185,b04876fe71f0ad771fcdf73ceff3bae2,cool_stuff,60,156,2,200,16,5,11
23761,b0517edd4454b9c2537f65826f500a2f,utilidades_domesticas,57,476,2,250,30,10,20
17340,b05ec8d9cabec69e637318ebba813a09,utilidades_domesticas,42,786,4,2100,53,25,20
14628,b061d19bedb7cb3af1ae9d6fb52b5712,automotivo,37,2031,1,5100,55,15,34
30183,b06abefe5a65500e5a93851ad2fc8900,esporte_lazer,54,571,3,552,22,16,18
28409,b0835e7780b8ccb0ee25440576992a23,telefonia,19,382,10,100,19,3,11
13842,b0851f698789d7776fe66be8d6d4a9c6,moveis_decoracao,47,3275,1,900,41,23,25
21778,b0961721fd839e9982420e807758a2a6,ferramentas_jardim,59,341,2,1850,37,22,40
11650,b09cd20111b8c27705b617c3b5af7608,cama_mesa_banho,59,497,2,1100,50,11,11
14028,b0a0d47f42d23f27388952b8821a9517,moveis_decoracao,51,2257,2,575,63,11,11
32761,b0c2a004d315a5ba0b19584393ac478c,cama_mesa_banho,51,220,1,2100,30,5,30
28647,b0c61d992e2adf05e5281a2d7f524a1f,utilidades_domesticas,54,350,4,200,20,10,15
327,b0cd550945da1de6eb9cb69595d540df,esporte_lazer,55,1392,1,900,16,16,16
11517,b0e3993f15923db74f7aea09b8043717,construcao_ferramentas_construcao,44,960,10,16400,52,53,35
23045,b0fd7a18daa40299b5393b4280b55dad,informatica_acessorios,33,2157,2,415,29,18,22
5349,b126c36658d4d8ae320a4ad38531cbaf,utilidades_domesticas,25,388,2,500,23,23,23
32389,b12f82804a690dfabd840ce47db63c40,beleza_saude,60,1806,2,650,22,8,13
22331,b141c668aca84c5877a5c66bd94fedc8,beleza_saude,55,388,1,200,16,5,15
6240,b142d7aed19ed6df9da4eafdc297afde,informatica_acessorios,58,679,4,140,16,11,17
13538,b14becd90b0c2fe7819c324c6a41168d,automotivo,31,1165,3,350,20,16,16
887,b15b38f8a24ce6254dfa5bc5a06f18c5,automotivo,50,214,4,1600,25,9,17
10366,b1631003bdbc3b1e876f83a7d851d74a,perfumaria,48,1003,4,350,18,11,20
31039,b17184dce2f379b2a98393d8ae885611,moveis_decoracao,40,442,5,20800,50,50,45
9860,b18040a8b795afd0802abd9c3755ea64,esporte_lazer,41,979,8,7000,90,20,25
32889,b18fa799c2e098abdceb194c359938f6,utilidades_domesticas,56,398,1,1450,30,30,30
25260,b192be433004cc1f10b467c0e9ea309b,informatica_acessorios,57,977,1,725,25,8,24
13089,b1acb7e8152c90c9619897753a75c973,beleza_saude,56,575,1,200,20,15,15
31389,b1bef728f668a4117c1129694b7f4bec,moveis_escritorio,40,1724,1,16150,58,28,58
11508,b1cd1b18e50f570382f52a55898e8987,brinquedos,31,754,1,5350,35,43,23
31715,b1d207586fca400a2370d50a9ba1da98,,,,,350,16,4,11
2824,b1dddee0530f59d8b4808c007e8f14a8,moveis_escritorio,45,2081,1,10850,58,20,58
4329,b1f4ba08a7cc4ec6ba47a54fe99beea4,beleza_saude,52,94,1,200,20,4,11
10701,b205c1d9481d550412cbac291356e234,malas_acessorios,38,383,1,2000,35,46,20
5434,b216627ec2c376d682722970832aa2c1,cama_mesa_banho,51,446,1,700,16,10,16
20833,b22be29b1a6f923436642bb5fe433071,utilidades_domesticas,45,528,3,600,25,10,25
9606,b23cca4f37391d03408aed65983bdc40,brinquedos,18,298,1,3865,40,35,35
4902,b23f9704f31bfce887b8d1b48f0bad47,utilidades_domesticas,32,33,3,450,17,14,11
26730,b24af8bca8813bcde4140ff8562f5e47,telefonia,59,314,6,250,17,4,12
25919,b2572a992f6ea1d1a7eb518d54e64620,moveis_decoracao,26,669,4,3600,26,24,50
11654,b2775a101dfacb48184ed1c1cb4a278b,utilidades_domesticas,35,2098,4,5950,40,40,40
194,b29ca3d3127057c43ef4b364bbe360ea,beleza_saude,55,1029,1,1150,20,25,20
7024,b2b7267fcaf435c1d6ff0fe43b6716d4,fashion_bolsas_e_acessorios,59,412,1,200,16,2,20
23018,b2b748240f8b4fd833d2f61ec84d8ce5,telefonia,59,343,1,150,21,7,14
19365,b2e22c958b453a43a650a579dcac2e43,relogios_presentes,45,473,1,438,18,10,14
14238,b2f041d29dd572b298f0f74de6297b6d,brinquedos,59,931,2,800,16,26,36
13346,b2f15c23f560da3b247e1090d9d12be7,utilidades_domesticas,60,608,4,200,16,6,12
26951,b30d7b0adcdc4a117f455472548155ec,eletrodomesticos,60,1014,4,150,30,10,15
20939,b31c642959824fe2c1588ef5945d27f6,bebes,59,2938,4,14267,43,83,43
21714,b343cce43d6f08fe602d2892b106ad59,moveis_escritorio,55,569,1,9200,52,51,17
16637,b3466bdd3b91a3c8ba3f2dbe7f9e0b4f,cool_stuff,58,341,1,850,20,20,20
24413,b35ce9c1e37f5b0f4134da0fe4c93b84,cama_mesa_banho,51,867,1,1200,20,16,20
6576,b369e02eda28d74a9bd658415b08d7fb,papelaria,42,173,2,700,36,6,29
20693,b36f3c918c91478c4559160022d3f14e,,,,,300,16,4,11
3485,b37b72d5a56f887725c2862184b8cab8,telefonia,59,566,1,150,19,4,11
12386,b393557cfddb0818ae60d6aba7a82822,papelaria,59,543,6,500,21,7,13
18709,b395922ca8e9ba82b2a81822968d0cf5,moveis_decoracao,56,297,2,800,100,5,20
15007,b3b0bce74668bf355cbd94db1e4d17b9,informatica_acessorios,44,1133,2,200,36,15,21
22302,b3be1f83cef05668c25e134852d44545,cama_mesa_banho,52,413,1,1750,42,11,36
4526,b3cf0a98f31b76ed0cec13d9c77102c4,market_place,26,1528,1,1300,33,6,22
17432,b3d072a13181cceaf88c1a8de7c6e73a,automotivo,56,1326,2,650,16,28,16
13509,b3da35152fd4ba6d1e3a536235e7a494,pet_shop,37,393,1,1200,23,21,12
1145,b41f1b93d5b478ecc56bcd6285c3a696,esporte_lazer,57,1537,5,450,30,10,30
16309,b423d0e69f19a48cd48305328b8e3f02,cool_stuff,60,179,1,300,19,12,16
18017,b4436da747c3a53ab07ac0e71de17dcd,esporte_lazer,42,696,1,24450,105,50,20
29478,b44cc626aea8d2a65572672cb050c083,informatica_acessorios,59,626,1,1900,26,20,28
2716,b45b5b25c6655d824ed7ffc8fa65688c,telefonia,50,562,2,360,22,6,11
21420,b463e2b659b92c4daa531d0d8768b8be,construcao_ferramentas_construcao,53,899,1,2700,16,2,11
12505,b47865eeb745bcbfca95513b46bd977d,moveis_escritorio,56,1112,1,8633,42,64,43
5629,b47e709bbae4533598f806553accd469,informatica_acessorios,32,498,1,200,18,9,16
3440,b48d3e49914549b781c0b59f819b398e,beleza_saude,24,338,2,1200,20,20,20
32867,b497d0032ea073dd58bbd2d7809d25b3,beleza_saude,35,556,3,825,23,5,15
25874,b4b41230d7134dd767bc903a9c773f18,moveis_decoracao,24,292,7,10700,100,55,16
7735,b4b6d57077183818e56eb57b4e69c6ec,telefonia,54,1529,2,250,16,10,11
29109,b4b817e5f2c4efc8253b4b679c653847,cama_mesa_banho,37,1049,1,2150,26,26,23
31199,b4bbe69ef82d98f932d5c94987c42938,bebes,52,744,2,517,19,18,18
22549,b4bcc9155de9c60e343ecbff22b86dc8,cool_stuff,51,1141,4,393,17,7,14
26329,b4fc7e84dcaf2fcf3edb234e30362929,esporte_lazer,55,3876,1,1300,22,27,22
154,b521fddf2c8a7e7d1791bfb3c1b2f278,esporte_lazer,55,448,1,1000,20,20,20
15114,b532349fe46b38fbc7bb3914c1bdae07,moveis_decoracao,49,829,1,850,20,25,20
18025,b557b0bf18a9a94750f8e6f64bc99109,market_place,63,1107,9,450,30,16,25
22697,b573e2860f2732edf610345956e81bb9,informatica_acessorios,43,520,1,850,38,11,13
1967,b58894ae62ca975959eb3a8d4c8f4f92,brinquedos,35,1099,1,4200,60,60,30
26540,b5aa3dc3e3492bfa3dfed618a413e779,livros_tecnicos,19,222,1,2100,31,4,24
24159,b5ac08b2bc73bc36eecc6107b78247d3,perfumaria,36,179,1,400,20,7,15
20487,b5adf7b72a7eb667aafd446581c35f3f,relogios_presentes,44,234,1,483,17,11,13
12747,b5aebb467d9a92162173cbd234e00d99,agro_industria_e_comercio,60,1843,3,550,16,16,16
18341,b5b7b02332726bc71ed7ad7899bc3b58,cama_mesa_banho,58,119,1,3800,35,15,25
1122,b5c114b11d53b6fd85a6a90790f0b479,utilidades_domesticas,30,678,3,267,24,15,12
475,b5d214651360e2d58e13b48ae69c6199,bebes,46,1654,6,10400,100,23,27
10324,b5dfd307658435bd981ff29e6da7e77a,bebes,44,247,2,100,25,4,15
8206,b5e13c9a353102f79c6206ff5cb61a50,brinquedos,59,249,2,1500,40,25,20
18798,b5e6d813290cd06e3015f41d246512e7,papelaria,32,137,1,250,23,11,13
12494,b5f0fcccccb9b8be8914e92fd322804f,eletrodomesticos_2,47,388,1,15950,75,18,65
10103,b5fd066805e6dbd581736d37d6313bb3,moveis_decoracao,56,2043,5,3000,69,11,11
11872,b6075e028451d1426b276da0441684d3,beleza_saude,38,249,2,1300,20,7,20
25957,b60856ce32d90658dbf99b9485327c25,eletronicos,40,429,1,150,25,7,16
25969,b6106bf3d09b8fdd33c3a9559da43145,moveis_sala,57,725,1,30000,48,52,75
28284,b61a33788606a4ce2fda0452722283d1,fashion_bolsas_e_acessorios,60,1675,7,150,17,5,18
1510,b61ca163d698bd09698b6876a3e945e6,utilidades_domesticas,51,897,2,450,20,10,20
894,b61d1388a17e3f547d2bc218df02335b,,,,,350,16,6,11
25553,b621b4b501b679f21cf155135207503b,brinquedos,44,2010,2,300,16,7,11
14940,b6475dae3a2796ed87cabc7b8e8debcf,utilidades_domesticas,46,558,1,250,35,13,19
28074,b659034bc6cfc3d9baeda101c0c281fe,pet_shop,54,802,18,9500,33,30,44
17085,b68cf84ede4fd1e14b1740de5b727d55,beleza_saude,47,1319,2,638,26,13,22
26028,b69eb25e3a4def8e9cddee18712e0c5e,cool_stuff,59,993,5,7750,34,33,33
1994,b6c312bb8b2e0c3ab0a23d207802f82f,cama_mesa_banho,58,395,4,5967,48,37,53
18166,b6c3ac7e88727311d75dc5695fb9f18e,esporte_lazer,23,163,3,1600,30,30,30
24350,b6c9cd6e3f66939d3156d1def59b7639,utilidades_domesticas,60,236,3,1750,48,9,38
7050,b6cefe1d620b9208fe6fae76b2c72887,bebes,38,1636,1,200,16,5,16
14264,b6e352d888ba31d8999af279cd63aa24,utilidades_domesticas,42,337,2,1225,27,26,26
20892,b71c0cacf053d9d8f92eb5965d8bd00c,bebes,44,468,2,300,31,10,11
31180,b71ed32edb9ce4684e10a11309011b60,alimentos_bebidas,30,690,2,500,25,9,18
3484,b72a8fd99d59007948419121f2a5056e,automotivo,59,669,2,425,20,5,19
21608,b72b1952fed0f11ff9621862f1272e50,esporte_lazer,36,1303,2,275,21,7,18
23620,b736d9a2b8c08167e109d209e97833e0,fashion_bolsas_e_acessorios,24,485,4,200,16,12,16
754,b73e7ccdd22c0bb891a93ec7d80b717f,esporte_lazer,44,233,5,461,18,10,14
