pay_pk,order_id,payment_sequential,payment_type,payment_installments,payment_value
2758,8adafb3466daa5395694d3a906ff9d40,1,credit_card,4,218
2759,8adb87b0bb81da96d28e6cfaa033a40d,1,credit_card,1,89.17
2760,8adc7186d6a1385039f0717a994aaae6,1,credit_card,2,131.25
2761,8ae61eab795bd8831fe171750551feb1,1,debit_card,1,40.27
2762,8af022ef5bcb85da7e559f43367171bf,1,credit_card,1,27.75
2763,8afe6304c5643864e2b19153a205ae5e,1,boleto,1,119.34
2764,8b04755969f401703034739a68acf0b3,1,credit_card,5,56.88
2765,8b12160921c1b96dcba4c2ae7be45674,1,credit_card,4,204.31
2766,8b13155a6866a0c319ec1748f40f277f,1,voucher,1,46
2767,8b21fb2df5ea38807dc254552c40cf84,1,boleto,1,86
2768,8b249044e8ce6377509b32dc840bfe76,1,credit_card,1,128.89
2769,8b2a0ec9c603b19e5b32deaea59ec02c,1,credit_card,5,148.14
2770,8b2f04328e5408c6e2f9ebd38f2af662,1,credit_card,1,56
2771,8b346abc34a6e64bc67fcd3b0eccdc9f,1,credit_card,7,376.45
2772,8b37f436aea079bd73bbcbe103d14a0b,1,credit_card,6,594.55
2773,8b47e7e04a986e036f10ab10bae91a4b,1,boleto,1,83.23
2774,8b5058499c412c6cf8d013de40e4f9d2,1,credit_card,3,51.02
2775,8b57d8238179a3fe33158f6f4daf959f,1,boleto,1,67.5
2776,8b5c910ccad3b27e2876ad9eb90bbb53,1,boleto,1,92.81
2777,8b6698a86e777937d240b9c7b6476ce9,1,credit_card,8,168.2
2778,8b669c19c5b4dda001b9c7e14c8b0ce7,1,boleto,1,160.28
2779,8b7fd198ad184563c231653673e75a7f,1,credit_card,5,56.97
2780,8b8164ec47a3d04ec76e8ce5389033d4,1,credit_card,2,168.88
2781,8bb0e358b3866146681505153a180c4f,1,credit_card,2,80.56
2782,8bbbef97d763f4dcf2e12cc5b5e0cee6,1,credit_card,3,154.7
2783,8bbc0e9b5ac010d6a9b8d76570cd20c4,1,credit_card,1,90.17
2784,8bfc859f734def7a579d24fe9b618da3,1,boleto,1,45.09
2785,8c08df56684ae2bb49a58393665eee49,1,credit_card,3,65.05
2786,8c313d4a1bea83111be5bb00105397dd,1,credit_card,4,47.85
2787,8c49b48367363f2894bccea3248be15d,1,credit_card,1,39.44
2788,8c5fa1a922cfa46db8478221148d7bfd,1,credit_card,1,46.05
2789,8c62c4d7adc71858b6b2751c0e3b96e8,1,credit_card,1,104.46
2790,8c64ba171311b3312bd880905b8da534,1,credit_card,10,122.69
2791,8c7fdd8775af429f280cd605d4d164fd,1,credit_card,1,94.15
2792,8c8a24bf308761df290a5503106a8ae3,1,credit_card,1,47.38
2793,8c8eb180639e9bf917a45e7acef96a42,1,boleto,1,163.67
2794,8c96e32cbba91af2ff0d72a45445d204,1,boleto,1,197.38
2795,8c98f0aff69a4ac8620e15058c497092,1,credit_card,2,111.3
2796,8c9bf4b39dc933aa382d9a6e5b846b9d,1,credit_card,7,77.82
2797,8ca57f2b32c00588cab243b2115441f5,1,boleto,1,1480.73
2798,8cae6053f4694ebc081e862e0d013a89,1,credit_card,1,115.58
2799,8cbaf68384ba4227bbfb3ccb24c7c1a2,1,credit_card,1,22.79
2800,8cbb4c68b07f1ffbb2a640bcede44b4b,1,credit_card,1,9.49
2801,8cbb4c68b07f1ffbb2a640bcede44b4b,2,voucher,1,100
2802,8cc012923b38d546150622ee192f83e8,1,credit_card,1,34.42
2803,8cd615f11b504c1ea4ea2d07e7ac2930,1,credit_card,1,44.97
2804,8cda0578a690b3f9d6d86c95cd2ba7d4,1,credit_card,10,140.08
2805,8ce77357a26f31660e1450dee7900897,1,credit_card,8,369.92
2806,8cf0fd0e7dc9c106fa1f09ba6bce7626,1,credit_card,3,158.09
2807,8d1d09cecb392f024da77ada654625c5,1,credit_card,1,76.94
2808,8d39667dd1c683e4a8b9dc1f16d08cb9,1,credit_card,10,641.82
2809,8d44f932616a400f89f21d5449de1daf,1,credit_card,10,159.39
2810,8d52f577ba7567489fd16d17e594616d,1,credit_card,12,124.85
2811,8d7b414446f4195d6aeb04abfcdfc86e,1,boleto,1,319.17
2812,8d994041d6127d2acc8d13aad557e75f,1,credit_card,6,65.84
2813,8da4b52fdefe7256cbe20ebf03ac47b7,1,credit_card,1,129.56
2814,8db5dc3121f330642473ed0e76209acb,1,credit_card,10,232.07
2815,8dba24f9985ee1c23c565330d02c5099,1,credit_card,8,515.94
2816,8dbdb81783a3c754dc9441826510a36a,1,credit_card,2,117.2
2817,8ddd6fc19a466ec0847fec42d69824c6,1,credit_card,10,2153.35
2818,8dde389ebcf87898f96614bf718a3424,1,credit_card,10,151.04
2819,8df939e36ea427df61f31f39e08d2715,1,credit_card,1,39.13
2820,8e10a1d1a57b6a469bc9a7a95c638b5a,1,credit_card,1,254.22
2821,8e3f8be6e1ce8ec5b39dae59e0aabcff,1,boleto,1,154.58
2822,8e568e54d86a184f57025de47a359ad8,1,credit_card,7,102.23
2823,8e8dc18c47816845c5fbd5818bd069f8,1,credit_card,4,205.07
2824,8e96f3e6633f7601ec50f3a904c3a3a2,1,credit_card,1,54.33
2825,8e9e2a5d159d5718b34b926a34a0498f,1,credit_card,1,56.78
2826,8ea705b6d457f1b50272b5ae5a7a9099,1,credit_card,8,230.11
2827,8ec04c0efbc0a4a711cf9a6b2878c105,1,credit_card,1,65.19
2828,8eeda294fab8a5ed70259afb59a10ff8,1,boleto,1,187.2
2829,8eee4e1e428f76520ca03af043ace939,1,credit_card,5,148.15
2830,8ef18fd729df2df941103728a3ff954d,1,credit_card,2,81.63
2831,8efc076145638bcd5298053ddde6ff0c,1,credit_card,1,49.41
2832,8f06cc6465925031568537b815f1198d,1,credit_card,9,317.34
2833,8f08b9fbb16d480bcb3c53db1eaf49da,1,credit_card,3,118.01
2834,8f0937285bd1bba4cfc8332ee467b490,1,boleto,1,1680.25
2835,8f15948ef0bdb4709a5801084a564c56,1,boleto,1,84.05
2836,8f2c9e626786d2b5337f8dd444ddb79b,1,boleto,1,103.37
2837,8f32ee82ea0fe678bd4aae681f1637cc,1,credit_card,10,244.15
2838,8f3c9dee0b510175b90cce425174b78e,1,credit_card,3,68.8
2839,8f677798a3e80c02adf52911bf8d145d,1,credit_card,2,63.52
2840,8f723b9103b44257ac35a1e9b9e49fbf,1,debit_card,1,123.85
2841,8f7d40ce4fdd837cf8c757a14fa92154,1,credit_card,2,114.68
2842,8fa3ca81ea5bfd6524490d91832821b1,1,credit_card,1,45.34
2843,8fa4704d89e249323dcdc1d6d2674caa,1,boleto,1,348.07
2844,8facdb9134d16bc7c0e49628ad6c58ac,1,credit_card,2,108.86
2845,8fc207e94fa91a7649c5a5dab690272a,1,credit_card,5,135.51
2846,8fc5d9ce2b81773eab28cea379428e6c,1,credit_card,2,71.14
2847,8fd96c034d11d9719cbc57f6acb93855,1,boleto,1,67.59
2848,9002c87ca6609313fe18204efa2c3a37,1,credit_card,8,609.06
2849,90084fb270986d4c0fc78715cc46840e,1,credit_card,2,125.48
2850,9009f8c050bec7b31063988e925b6da9,1,credit_card,1,47.31
2851,901884e93a6e353950d63cf7a16621ef,1,credit_card,8,337.51
2852,901a84df9454849d20d02683117105ac,1,credit_card,4,88.09
2853,9021cf1919f615a121410790dcce848f,1,boleto,1,233.87
2854,90349f264a3d6a2525a34598d09dda6b,1,boleto,1,314.34
2855,9044b4ff307597019884db48921c1e7e,1,credit_card,1,134.89
2856,906aae501a08de5072a4db9471da01a9,1,credit_card,3,38.09
2857,90729c9368dfbc80cac0f98648c70379,1,credit_card,1,31.38
2858,9080ebdad2fcd9c48834d12a13059598,1,boleto,1,66.64
2859,90855e99e15fa22aff68cdb4323b27c9,1,credit_card,2,115.79
2860,908e767e28908dc5ec61fe0ef8ef03f9,1,credit_card,6,63.46
2861,9093d1fda3e04c4f34b2cd7b0fc18549,1,credit_card,3,250.89
2862,90b0ca32bb968251ac0b7eeb5393b7fe,1,boleto,1,146.68
2863,90d56ed46d2ebca29d7bf65e65b906e0,1,boleto,1,105.2
2864,90de07e389ed6cd973ae93d5b36f159c,1,credit_card,2,166.81
2865,90e4c72e836cb3e0bea6a31fd981a346,1,credit_card,7,102.03
2866,91051e0aea46cd16d99a2697b02d83d3,1,credit_card,1,151.39
2867,9105e733a6a8fcccf4fced822e1a67ae,1,boleto,1,102.48
2868,910672810c4151ca48b6946cf9ba0418,1,credit_card,1,67.82
2869,9115302ab0ba4c1f3499709b47bd00a1,1,credit_card,2,72.1
2870,911ac4b6a3d83be295853192aa63fbaa,1,credit_card,3,35.77
2871,911df51e0b1a60e807b0d2f29d17278d,1,credit_card,10,137.09
2872,911fba382ab724c847ae5577e47949d4,1,credit_card,6,177.58
2873,9126e0aefae0b65e52c837440e8010a5,1,credit_card,1,63.1
2874,913ed16681197337e68e936fc28b8370,1,credit_card,3,71.07
2875,914850b13acc6b7b75bed132fcc7d0bb,1,credit_card,2,131.46
2876,9149cd995e116bfe5be90e2659e468a0,1,credit_card,4,144.71
2877,914e3f7135c8d9046278a046552ebb6e,1,boleto,1,62.59
2878,914e96369a010ec52a412b9d6a499e57,1,boleto,1,85.23
2879,915a2730449787ced8fbbc1794ca7d0b,1,credit_card,2,181.82
2880,9165d656c399c6eac7a6a00dd6e02e7f,1,credit_card,3,170.18
2881,9167e0a67d886b453dbb9318f1db42cc,1,credit_card,1,104.2
2882,917d8fa5446854ac034de2f57c82bbee,1,credit_card,2,166.91
2883,91894a6bee2407fdec8f29441d75541e,1,credit_card,3,45.01
2884,919a615149354b4e074eff65adaeae81,1,debit_card,1,60.09
2885,91b2a010e1e45e6ba3d133fa997597be,1,credit_card,8,192.68
2886,91bcade2288597459e1dbce52d6d0ef9,1,credit_card,6,163.32
2887,91be088e7093d68e9e8202a7e5d85269,1,credit_card,1,114.7
2888,91c4c61f5db7e025e8435b2e13e50f6f,1,credit_card,3,68.43
2889,91c75b7ba1ec17918b96773bc0f8f443,1,credit_card,1,22.04
2890,91d7491c6b0eada151a7e307697841bc,1,credit_card,3,73.72
2891,91db217544d0eac98354b11f2f35abcb,1,boleto,1,67.83
2892,91ecb8522096ff10be2144645c994c6f,1,credit_card,4,86.15
2893,91f71835acd6d20c6c5362c5c1907367,1,credit_card,4,185.76
2894,92062aeb70a6b30e71bfecc239c24a4c,1,credit_card,3,111.82
2895,9215daa2d711ae5055008f444f6688c8,1,credit_card,4,64
2896,9216e5f315f7427f8bc325d861e071ec,1,credit_card,8,212.94
2897,921966cdddb4dbedc7f52b64ba46ec2e,1,boleto,1,71.15
2898,922d589aa475c4bc7935c3b9d97e6dae,1,credit_card,2,135.58
2899,9236b5f6966275539861284a31b94efe,1,credit_card,1,82.39
2900,9247f243c8ce8daa5f7011af7f97fecb,1,credit_card,1,67.1
2901,926282951ac5113c0a44287b4a30d5bf,1,credit_card,12,157.22
2902,9274443a23faa8fd9d5805fc0bd68c5e,1,credit_card,3,83.43
2903,928cc774345b405181cc07ab2497e930,1,credit_card,4,49.6
2904,92a9ef7f0a0d392c9ad0d5f44e86b4ba,1,credit_card,1,7.64
2905,92a9ef7f0a0d392c9ad0d5f44e86b4ba,3,voucher,1,25
2906,92a9ef7f0a0d392c9ad0d5f44e86b4ba,2,voucher,1,0.14
2907,92a9ef7f0a0d392c9ad0d5f44e86b4ba,4,voucher,1,25
2908,92aff898bbb77b43b3ce8c33bc2339f2,1,credit_card,1,124.85
2909,92ba7c89244ceee45a169b86da9fcada,1,credit_card,1,96.43
2910,92ce98dde4657a2abb32411bacc29e60,1,credit_card,10,1057.88
2911,92d1d8203d3deb0f8b536250763d8bca,1,credit_card,1,52.58
2912,92d956a077a254413755349e0efd0ed7,1,boleto,1,73.34
2913,92e79e31ca65b56eb2940e5f08d07305,1,credit_card,4,239.1
2914,92ea21bbb9c9b6f286602dc4c563d087,1,credit_card,4,386.76
2915,92ea4e83a1cbd42cfc62e113b8a00797,1,credit_card,3,43.27
2916,92ea6a0cefc845d92f3b1339e0e0100a,1,credit_card,2,205.4
2917,931873d5376eea7fc2c35b2d4724abb7,1,credit_card,4,103.67
2918,9320275e627cc0d374f04e77e1ee2f0e,1,credit_card,2,197.95
2919,932c319ee28911384cce008c02f0b448,1,credit_card,1,80.92
2920,932c7d98b6333c885409e2205bcb6141,1,credit_card,4,85.45
2921,9344ccd01ff5fa7ec2aef0ee7e1c49c3,1,boleto,1,51.79
2922,93483f560d46ab6fb3fbf571c59d78dd,1,credit_card,2,149.14
2923,934daa3b33591884346152a2c7f15ce5,1,credit_card,8,300.22
2924,936a3fe5b1a1e04018a9c33a62c73ad7,1,credit_card,1,38.13
2925,93709cc8ac5e38fe6622dcebd2ce72bf,1,credit_card,1,166.33
2926,9370fc845feb5045400765a17c075cae,1,boleto,1,82.7
2927,93720f5a467d2edd5e84e209e8a9a4f6,1,credit_card,1,92.46
2928,938ae4cc3e41fb0e80467cbd9b3b0b32,1,credit_card,2,123.53
2929,939b9bfbbe679418ac73646f380353ec,1,credit_card,3,41.88
2930,939e85580cc5404abd2ba9df25330fb8,1,credit_card,4,57.2
2931,93a21c10557cc1b1ecfe2c3a808c648a,1,credit_card,2,338
2932,93ab2d00c107c41d04f35ff29553b866,1,credit_card,1,87.64
2933,93b82c635931ca55e5d20e0d095507ce,1,credit_card,1,101.78
2934,93c83ea3b4b085801b081e301cb244e3,1,credit_card,1,220.28
2935,93d2d7b578c9b8a9de1d72b7507bba6e,1,credit_card,3,135.08
2936,93dc7c78fb2b4efe25f1ed813f84992a,1,credit_card,7,280.09
2937,93ec3e2c9a4beee38c28973d307093e1,1,credit_card,3,204.45
2938,93ee5063c90357efe9aaeabb20badbf6,1,credit_card,3,49.59
2939,9457f83b9faf36f40019d656cb5679f1,1,credit_card,6,121.76
2940,945974d480bc501f2da3b39ec23fa369,1,credit_card,4,87.64
2941,945cebd7f0d6886e7971663839507ec4,1,credit_card,3,49.75
2942,9472d3c8a0ad463cbfc89897334431da,1,credit_card,2,20.03
2943,9472d3c8a0ad463cbfc89897334431da,2,credit_card,5,68.99
2944,947ee6ab639791b5711558a7e55cf98e,1,credit_card,6,2223.12
2945,948097deef559c742e7ce321e5e58919,1,credit_card,9,95.67
2946,949280c70c6d62ec9c06fffc5ecf1fe4,1,credit_card,4,49.42
2947,949d5b44dbf5de918fe9c16f97b45f8a,1,credit_card,1,72.2
2948,94a224f03c816cd9a1d94b886e26da80,1,credit_card,10,165.7
2949,94dccbc39bc2673b3639fc98286c99b0,2,voucher,1,3.49
2950,94dccbc39bc2673b3639fc98286c99b0,1,credit_card,2,28.6
2951,94f4fa3cc26c08b0240ebb6e8934b6a1,1,credit_card,3,177.06
2952,94f5c07efddbe8e3f3880195377736ee,1,credit_card,5,113.55
2953,94fc0c5ebf3d2669b2653019706ce767,1,debit_card,1,33.09
2954,95266dbfb7e20354baba07964dac78d5,1,credit_card,3,187.57
2955,953e1e0627386608dd2ac2670d72950f,1,credit_card,10,127.24
2956,955e2b622db1a1f4031ef035ce9a861f,1,boleto,1,211.89
2957,955ea2e3177592d909296220d7fcdebd,1,credit_card,8,419.12
2958,9560aa739add27151f49eb54dc654667,1,boleto,1,157.45
2959,956df0791d1e89e540bca30c351fece1,1,credit_card,6,63.52
2960,956f15dfe9a7f2414a02c445fdbb865a,1,credit_card,1,77.06
2961,9570b858d92d0c29cd331a7326b84ac6,1,boleto,1,137.26
2962,958407f3ab4e9f0d5d03a341f3840ce2,1,credit_card,5,56.62
2963,959d645c348f4b237daaec697cef73c4,1,credit_card,1,320.67
2964,95a74a28d622001aafb5dd088ea0d88c,1,credit_card,5,50.68
2965,95bf775f5db872acb7ac9cf5cdbbc292,1,credit_card,1,48.91
2966,95c61e46c5be0715a4302d2aa335f6c8,1,boleto,1,205.51
2967,95c6db0572aa00cdfc22e3419805ffc0,1,credit_card,1,254.9
2968,95c9ce1fdafddf9a5d87142c464aa09d,1,boleto,1,27.95
2969,95ca5e38f67d0f792b4fa38683682a0d,1,boleto,1,221.88
2970,95cf9f239f724799131f7ca949209bd9,1,credit_card,1,97.88
2971,95d3fed955a6724308700ab281998533,1,boleto,1,173.96
2972,95d9d2979d40161be87292ff88563cba,1,credit_card,3,64.58
2973,95e42e6aaf6264cd3e77c06b32dc3003,1,credit_card,8,92.85
2974,95e8e7edf6d02da861e93170a9953465,1,credit_card,5,363.95
2975,95fa26b6ea476ed040e592e0a825d6f0,1,credit_card,5,163.69
2976,96006ddb955ba7f1a9e86d986f6149f3,1,credit_card,4,46.86
2977,961e74f5989501c3f4e58b175753ff4b,1,credit_card,5,140.51
2978,962168b15dbecc9e3b3bc31b1fb9df93,1,boleto,1,137.71
2979,96245f4488be31192a246b608e6deec4,1,boleto,1,116.19
2980,962938a0eb303d087976fbcbe632723a,1,credit_card,2,49.63
2981,962debbd5f682617761de8b0f7789bc5,1,credit_card,1,47.74
2982,9634a2f4e8ae92d44d182b5acddb8955,1,boleto,1,87.48
2983,9641d6be3bc2c61bfeb713777a1a8ae0,1,boleto,1,175.08
2984,96443e347511f156158689addf8e876e,1,credit_card,1,37.8
2985,9646b5afa783a0861b20b9b106229076,1,credit_card,6,117.47
2986,964fe5acdd4fc63622ac6114f7803336,1,credit_card,3,55.69
2987,965c963c874eedc47cd261cbe057121b,1,credit_card,4,124.29
2988,966d505c98ea667c11343331a5d67722,1,boleto,1,56.69
2989,96ae30a2357a999e6010b2f1401af374,1,credit_card,1,38.75
2990,96baca12064c33aaee05b2a4be3f3f2c,1,boleto,1,107.41
2991,96bce1588131f7637bffaa5c25414b33,1,credit_card,5,701.22
2992,96c01643f38c59fe8ac1ef0480d423fc,1,credit_card,4,86.98
2993,96c0941a87f12624bbaa976c3cb81ca2,1,credit_card,3,33.23
2994,96c3a40e38272781dd5b3dfc4797e8f7,1,credit_card,4,265.84
2995,96d3f09ebc42f05ab83a2ca85483e0b6,1,credit_card,2,138.07
2996,96de2b7f7f3c401fbee3eef068376da6,1,boleto,1,32.15
2997,96e5b56d000b07dd7bb1972eb42a0e79,1,credit_card,1,30.35
2998,96f182413ae321e91ee91f3e422c6416,1,credit_card,1,91.79
2999,97012c3a032fb57d51f04669419f5a49,1,credit_card,3,179.04
3000,970bbf79974ba1ef73cc21ee6fe52cc6,1,credit_card,1,2024.31
3001,97258b92dad9851d26d0a0eed03c22da,1,boleto,1,35.68
3002,972c2e78e9af23a750a48184aadfca4d,1,credit_card,3,51.09
3003,973daf958def9b35a204cab8092279bb,1,debit_card,1,20.06
3004,973f596fdd2295f00754dd37ab7eb684,1,credit_card,2,98.79
3005,974c1993ab8024d3ed16229183c2308d,1,boleto,1,84.56
3006,974c26d25f3764b5acde8a0b556843be,1,boleto,1,103.56
3007,975f731e0b62d3884197075bbf60685a,1,credit_card,2,76.08
3008,97784ba0e32f20b4da48e8e20456543b,1,credit_card,1,48.78
3009,977e3e5b3884ce2843710ee5f5a3d12a,1,credit_card,1,112.8
3010,9798002938de9acb5883e90411ded034,1,credit_card,3,55.26
3011,97a00daa2a648f9c4b0493e937928b72,1,credit_card,1,46.77
3012,97ad789b38d3d6a17bd34b3c19fe40b8,1,credit_card,3,159.9
3013,97afe73fe13a14d269383825a8a32646,1,credit_card,1,27.38
3014,97b75ddaf041b0f141f0dc8617f58661,1,credit_card,4,260.13
3015,97bca524044b6fffcdbcc4ced6e2390f,1,credit_card,2,58.89
3016,97c2627d2b03483506cc348366822516,1,credit_card,3,169.61
3017,97c5a4acc0915c5bd17e5a3256693ef6,1,credit_card,1,57.27
3018,97c6f98cd025659444b815df5050d8d7,1,credit_card,3,163.97
3019,97d3d89c5b932c10e6d3d4d8c2ba7dd3,1,credit_card,3,137.85
3020,97f6c1beeb18315f25509f009a45b111,1,boleto,1,148.06
3021,97fdf3115437c18e71138bdaa80ec60b,1,credit_card,4,81.61
3022,9842c98fba6a3e74b785776cc72136f5,1,credit_card,2,138.62
3023,984d353f61e2dc775d7dd4b09882b481,1,credit_card,3,89.48
3024,9855054362f487c4f25172bd0b8a44cf,1,credit_card,1,127.89
3025,987d15d9243956e5c58e1f2bfeeea98c,1,credit_card,5,189.68
3026,9885fff91f7c807525f8320e5292a3db,1,boleto,1,156.67
3027,98886a41872c9df13b990863b330f710,1,credit_card,1,81.5
3028,989225ba6d0ebd5873335f7e01de2ae7,1,credit_card,1,63.1
3029,98a6c523ea54e65d9320d388708b49d3,1,boleto,1,78.42
3030,98cc17e56c367cbbe628aca0bbf9f08e,1,credit_card,1,54.09
3031,98e54ac24cb241c366307ed88ae84902,1,credit_card,6,400.65
3032,98f0e2b0d85754ca3b4e06d70f0f63a2,2,credit_card,2,70
3033,98f0e2b0d85754ca3b4e06d70f0f63a2,1,credit_card,2,42.2
3034,98f7181cfa8722f0a06d9c025d5f71fe,1,credit_card,4,45
3035,990791b9237f52581d0a924b447c6fdf,1,credit_card,6,171.88
3036,9948c44a7306b0739e5fdcee5966cc9d,1,credit_card,1,23.38
3037,9951937ab72b12a841cb4f931ac8bfbc,1,credit_card,1,102.39
3038,995438b4ed84d7fc87366f4b2f5fec9f,1,boleto,1,236.3
3039,995694d9386dba87a71f0229d6b13661,1,credit_card,1,144.37
3040,9959dfdd19dcc0fbcabc33723c619d74,1,credit_card,8,229.65
3041,995cb1fde464cb3683cf2902d8827a13,1,credit_card,1,563.28
3042,99662b91e0128a7de8c373ab7e566dc9,1,credit_card,1,87.36
3043,9977f4c374c569a4721d5261ab8694ec,1,credit_card,3,189.08
3044,9988bc711d2d6fead4af40481ff5de63,1,credit_card,1,142
3045,99bfe67168d67b56c87d3c3ab8b4f568,1,credit_card,3,184.64
3046,99c0817d6ecd5fe55d21540917f1f5f9,1,credit_card,1,64.1
3047,99c9fec8ab028336e605f216e55337e6,1,credit_card,1,65
3048,99d49f52685bd8c00ec0c341cc75d68f,1,boleto,1,22.29
3049,99f6d132908e686db5ad8db097e76aa3,1,credit_card,2,110.7
3050,99fa6518deac14b2890b49d1645d64be,1,credit_card,1,95.58
3051,99fe1f54d97630a40c549779ea00e8c9,1,credit_card,2,206.99
3052,9a01e11eb3e82a6d9e7bd3f3acafa7ca,1,credit_card,1,65
3053,9a194607b0125b5c6c0e01a53843080f,1,credit_card,2,90.9
3054,9a3492f3f18d2b5cf77e8ce369f84d80,1,credit_card,3,31.11
3055,9a40a61b2f04271f655c7423a3fb82a7,1,credit_card,1,130.69
3056,9a45c6dbf2fc4848e0a8883d4efe827c,1,boleto,1,333.6
3057,9a65fd6f0966e358fbae4d1b54f73ccd,1,boleto,1,165.09
3058,9a697390de6da65c977ba337071a06a3,1,credit_card,2,141.13
3059,9a6fd2478f561404120cecc289ea20a0,1,credit_card,3,186.19
3060,9a7c4a07a4b1d502cdba82f5b60123ab,1,credit_card,10,183.29
3061,9a886ac42ca6eb5571fbdd1bdd8be02e,1,debit_card,1,37.86
3062,9ab5644159baae7027369bff9c6890b1,1,credit_card,2,93.34
3063,9aba484676dd70457681a3301c222d9f,1,credit_card,1,102.53
3064,9ac05114800f02bfaa783bd76842dbe2,1,credit_card,3,236.07
3065,9ac9a171c52c75836da9ff89487fc78e,1,credit_card,2,42.86
3066,9ad6e11f3fe1f15641598b35cdef8849,1,credit_card,3,201.04
3067,9aec77497620910d9b081312430ebd93,1,credit_card,1,48.87
3068,9af31d2f7ebb4bcb16fafffa4236f888,1,credit_card,1,69
3069,9b05f77ce0774039487118673d490f37,1,boleto,1,133.25
3070,9b09902ff42cd359909e5203a008a921,1,credit_card,1,42.13
3071,9b0efb7141956726fa720e1ab576d4ca,1,boleto,1,48.27
3072,9b189f6cf2ef734a7dd0419ed3c64d99,1,credit_card,6,200.45
3073,9b2d3a2e24dbac479d430298eb8905a6,1,credit_card,8,238.82
3074,9b2fa9acfe395734a133a58bcbfb9776,1,credit_card,3,318.37
3075,9b3d7ee9930f8226dccc9eecbd140b99,1,credit_card,2,71.14
3076,9b434ff82e1cc10e25641256b7ec7b15,1,credit_card,8,91.18
3077,9b4d44f88d31a9b5149bba90b6fb7b7d,1,credit_card,1,64
3078,9b52c70d4fbddc36fa8c5e4c94c66501,1,credit_card,2,72.27
3079,9b53b66ca7d27b4c0ccf5ba89af00bd0,1,credit_card,3,117.17
3080,9b573950822247289cc283b3e30f19d8,1,credit_card,2,37.09
3081,9b696fcb8112df3f6719a6a1e5648e2d,1,credit_card,1,165.55
3082,9b7dc894401e705fca11db5f78a1c54b,1,credit_card,1,144.66
3083,9b7f6a07a07a4c0bd19e65f861f29f6f,1,credit_card,4,122.55
3084,9b802ee9dfe931bb3bf0c9a23a0a2780,1,credit_card,6,287.3
3085,9b85bbefeeacfebc3ff603d20511734f,1,credit_card,3,126.11
3086,9b8ad49cf4b6a81aa48baddcc0d7cc1a,1,credit_card,1,56.79
3087,9b8dce6896a07b137779350966e11e99,1,credit_card,2,58.79
3088,9b91ddcbd6cbceb83d4fd2462ca1f95e,1,boleto,1,19.62
3089,9ba4f1229c25da86b79e5f8af0e56461,1,credit_card,6,625.4
3090,9ba68602fafba92a21fc48911251ce31,1,credit_card,6,106.87
3091,9bafbb16dccffbb09e9d88acb1a932f4,1,boleto,1,209.94
3092,9bbd037f106d5d924f8fa73e2223a8e8,1,boleto,1,34.42
3093,9bcfea969358b43046969a17bfa436b9,1,credit_card,2,285.54
3094,9bd90698ab1e822ca4cb1e2a0de42fd4,1,credit_card,3,99.9
3095,9bdc2095c034062781104665d6e3b9b6,1,boleto,1,217.54
3096,9be42eec91e05104d84b81e71a9e6b81,1,credit_card,5,248.91
3097,9bee2a0789ef47ce6515c171c803a285,1,credit_card,3,195.46
3098,9bf7384574b699b32297382b5df68d09,1,credit_card,1,47.42
3099,9c0ca649b4269a45a953747ae381d37c,1,credit_card,1,98.65
3100,9c104b0d2f584506ce7b30bab9d2dd95,1,boleto,1,54.09
3101,9c1becadc6a0c6445eb02167b8d1bbff,1,credit_card,3,36.69
3102,9c2b756025a127a4db2a4b13281664f6,1,credit_card,1,75.07
3103,9c30d1a4692fbd9418f2404ada176ccd,1,credit_card,2,144.01
3104,9c54a1816e487456bb7eb5082b9823ff,1,credit_card,1,2.01
3105,9c54a1816e487456bb7eb5082b9823ff,5,voucher,1,9.37
3106,9c54a1816e487456bb7eb5082b9823ff,8,voucher,1,8.57
3107,9c54a1816e487456bb7eb5082b9823ff,6,voucher,1,17.95
3108,9c54a1816e487456bb7eb5082b9823ff,4,voucher,1,14.2
3109,9c54a1816e487456bb7eb5082b9823ff,7,voucher,1,4.82
3110,9c54a1816e487456bb7eb5082b9823ff,3,voucher,1,14.6
3111,9c54a1816e487456bb7eb5082b9823ff,2,voucher,1,14.6
3112,9c5b6f458d5e5f8e372c112f8b658af6,1,credit_card,1,84.48
3113,9c5f3018cce3b5a74df31586dae02c4a,1,credit_card,2,110.77
3114,9c6fa2375d04ebce9627208eff6aa01b,1,credit_card,3,138.07
3115,9c7950262e87089fd79aef7d4e4cd6e0,1,credit_card,6,272.97
3116,9c8ee769e2dd71e30f9db37f2c2606de,1,credit_card,4,46.13
3117,9ca192d3fd38d4aff0c137f84cf7e121,1,credit_card,3,37.94
3118,9ca8a98b31ed734b2db90fca420cda8e,1,credit_card,1,24.94
3119,9cd76a738c425b55aa860a6c5e469857,1,credit_card,3,151.06
3120,9cd88e173978b7414b46e60ddc882ae2,1,credit_card,10,155.14
3121,9ce36e2fe5d89681ffcdc294ea7363ac,1,credit_card,1,86.75
3122,9ceb8ab5165cefecdddb546cb5a6362b,1,voucher,1,138.09
3123,9cf566da5a3277749dbd61fa060e8110,1,credit_card,5,205.57
3124,9cf7337281a128f4f29a2f476c733601,1,credit_card,3,116.21
3125,9cff15929217597cae032b555b2bed95,1,credit_card,1,168.5
3126,9d033f810cbd1a45838c0d451bbae981,1,credit_card,2,116.97
